Index,Member_ID,Sales_Type,Contract_Type,Channel,Datetime,Term,Payment_Type,Product_Type,Amount_Month,Customer_Type,Age,Address1,Address2,State,Overdue_count,Overdue_Type,Gender,Credit_Rank,Bank
172,66758070,렌탈,일반계약,영업방판,2019-01-28,60,CMS,DES-1,96900, 개인,42,경상도,경상도,계약확정,0,없음,남자,2,신한은행
173,66755342,렌탈,일반계약,영업방판,2020-07-18,60,CMS,DES-1,96900, 개인,39,경상도,경상도,계약확정,0,없음,남자,1,국민은행
174,66758325,렌탈,프로모션계약,전문매장H,2019-05-21,60,CMS,DES-1,96900, 개인,41,경상도,경상도,계약확정,0,없음,남자,5,신한은행
175,66757817,렌탈,패키지계약,홈쇼핑/방송,2019-07-31,60,카드이체,DES-1,81900, 개인,48,경상도,경상도,계약확정,0,없음,여자,3,롯데카드
176,66757817,렌탈,패키지계약,홈쇼핑/방송,2019-01-01,60,카드이체,DES-2,81900, 개인,48,경상도,경상도,계약확정,0,없음,여자,3,롯데카드
177,25742725,렌탈,일반계약,전단홍보,2019-01-01,60,CMS,DES-1,96900, 사업자,,경상도,경상도,계약확정,0,없음,여자,,기업은행
178,66521867,렌탈,일반계약,영업방판,2019-01-01,60,CMS,DES-2,110700, 개인,54,경상도,경상도,계약확정,0,없음,남자,2,국민은행
179,66194665,렌탈,교체계약,영업방판,2019-02-28,60,CMS,DES-1,96900, 개인,46,경상도,경상도,계약확정,0,없음,여자,3,농협중앙회
180,66758819,렌탈,프로모션계약,영업방판,2019-02-25,60,CMS,DES-2,90900, 개인,53,경상도,경상도,계약확정,0,없음,여자,1,농협중앙회
181,66758320,렌탈,패키지계약,전문매장Z,2019-01-14,60,카드이체,DES-1,81900, 개인,40,경상도,경상도,계약확정,0,없음,남자,5,BC카드
182,66758320,렌탈,패키지계약,전문매장Z,2019-07-17,60,카드이체,DES-2,81900, 개인,40,경상도,경상도,계약확정,0,없음,남자,5,BC카드
183,66758715,렌탈,프로모션계약,전문매장Z,2019-08-30,60,카드이체,DES-1,145200, 개인,67,경상도,경상도,계약확정,2,있음,여자,7,롯데카드
184,66758765,렌탈,프로모션계약,영업방판,2019-01-01,60,CMS,DES-1,105900, 개인,56,경기도,인천광역시,계약확정,0,없음,여자,6,씨티은행
185,66671373,렌탈,프로모션계약,영업방판,2019-04-01,60,CMS,DES-2,90900, 개인,44,경기도,인천광역시,계약확정,0,없음,남자,4,국민은행
186,66758900,렌탈,일반계약,영업방판,2019-04-14,60,CMS,DES-1,96900, 개인,61,경기도,인천광역시,계약확정,0,없음,남자,6,새마을금고
187,66758526,렌탈,패키지계약,홈쇼핑/방송,2019-07-31,60,CMS,DES-1,81900, 개인,49,경기도,인천광역시,계약확정,0,없음,여자,4,국민은행
188,66758526,렌탈,패키지계약,홈쇼핑/방송,2020-05-19,60,CMS,DES-2,81900, 개인,49,경기도,인천광역시,계약확정,0,없음,여자,4,국민은행
189,66758701,렌탈,프로모션계약,전문매장H,2019-02-11,60,CMS,DES-1,111900, 개인,35,경기도,인천광역시,계약확정,0,없음,남자,6,우리은행
190,66758580,렌탈,패키지계약,영업방판,2019-06-06,60,CMS,DES-2,89400, 개인,53,전라도,광주광역시,계약확정,0,없음,남자,2,농협중앙회
191,66423775,멤버십,멤버십3유형,재계약,2019-09-24,12,CMS,DES-1,66900, 개인,50,전라도,광주광역시,계약확정,0,없음,여자,7,광주은행
192,66758600,렌탈,패키지계약,홈쇼핑/방송,2019-01-01,60,카드이체,DES-1,81900, 개인,38,전라도,광주광역시,계약확정,0,없음,남자,2,국민카드
193,66758600,렌탈,패키지계약,홈쇼핑/방송,2019-08-17,60,카드이체,DES-2,81900, 개인,38,전라도,광주광역시,계약확정,0,없음,남자,2,국민카드
194,66865779,렌탈,프로모션계약,대형마트E,2019-03-01,60,CMS,DES-1,96900, 개인,68,전라도,광주광역시,계약확정,0,없음,남자,,우체국
195,66758799,렌탈,패키지계약,홈쇼핑/방송,2019-03-01,60,카드이체,DES-1,81900, 개인,49,경상도,부산광역시,계약확정,0,없음,남자,1,롯데카드
196,66758799,렌탈,패키지계약,홈쇼핑/방송,2019-02-19,60,카드이체,DES-2,81900, 개인,49,경상도,부산광역시,계약확정,0,없음,남자,1,롯데카드
197,66331658,렌탈,교체계약,영업방판,2019-02-19,60,CMS,DES-1,102900, 개인,52,경상도,부산광역시,계약확정,0,없음,남자,,농협중앙회
198,66758349,렌탈,일반계약,영업방판,2019-12-17,60,CMS,DES-1,96900, 개인,64,경상도,부산광역시,계약확정,0,없음,여자,2,국민은행
199,66464668,렌탈,일반계약,영업방판,2020-06-23,60,CMS,DES-2,87900, 개인,63,경상도,울산광역시,계약확정,0,없음,여자,1,농협중앙회
200,66635455,렌탈,프로모션계약,영업방판,2019-01-01,60,CMS,DES-3A,90900, 개인,39,경상도,대구광역시,계약확정,0,없음,여자,,농협회원조합
201,66758280,렌탈,일반계약,영업방판,2019-02-20,60,CMS,DES-1,96900, 개인,41,경기도,인천광역시,계약확정,0,없음,여자,9,새마을금고
202,66165764,렌탈,프로모션계약,영업방판,2019-01-31,60,CMS,DES-3A,90900, 개인,57,경기도,인천광역시,계약확정,0,없음,남자,2,하나은행
203,66758737,렌탈,프로모션계약,영업방판,2019-01-01,60,CMS,DES-1,105900, 개인,68,경기도,인천광역시,계약확정,0,없음,여자,3,농협중앙회
204,66423734,멤버십,멤버십3유형,재계약,2019-01-29,12,CMS,DES-1,66900, 개인,31,경기도,인천광역시,계약확정,0,없음,여자,5,신한은행
205,25742816,렌탈,일반계약,영업방판,2019-02-23,60,CMS,DES-1,87900, 사업자,62,경기도,인천광역시,계약확정,0,없음,여자,,신한은행
206,25777820,렌탈,프로모션계약,직영유통사,2019-03-25,36,가상계좌,DES-1,180750, 사업자,,경기도,경기도,계약확정,1,있음,여자,,
207,25777820,렌탈,프로모션계약,직영유통사,2019-03-25,36,가상계좌,DES-1,180750, 사업자,,경기도,경기도,계약확정,1,있음,여자,,
208,25777820,렌탈,프로모션계약,직영유통사,2019-01-05,36,가상계좌,DES-1,180750, 사업자,,경기도,경기도,계약확정,1,있음,여자,,
209,25777820,렌탈,프로모션계약,직영유통사,2019-02-03,36,가상계좌,DES-1,96900, 사업자,,경기도,경기도,계약확정,0,없음,여자,,
210,66586254,렌탈,프로모션계약,영업방판,2019-10-04,60,CMS,DES-1,111900, 개인,50,경기도,경기도,계약확정,0,없음,남자,4,농협중앙회
211,66758567,렌탈,패키지계약,영업방판,2019-02-15,60,CMS,DES-1,104400, 개인,50,경기도,경기도,계약확정,0,없음,남자,2,농협회원조합
212,66758567,렌탈,패키지계약,영업방판,2019-03-01,60,CMS,DES-2,89400, 개인,50,경기도,경기도,계약확정,0,없음,남자,2,농협회원조합
213,66757020,렌탈,프로모션계약,영업방판,2019-03-02,60,CMS,DES-1,105900, 개인,65,전라도,전라도,계약확정,0,없음,남자,8,농협회원조합
214,66757020,렌탈,일반계약,영업방판,2019-06-16,36,CMS,DES-2,102900, 개인,65,전라도,전라도,계약확정,0,없음,남자,8,농협회원조합
215,66757400,렌탈,패키지계약,홈쇼핑/인터넷,2019-01-25,60,카드이체,DES-1,81900, 개인,,서울특별시,서울특별시,계약확정,0,없음,여자,5,국민카드
216,66757400,렌탈,패키지계약,홈쇼핑/인터넷,2019-06-11,60,카드이체,DES-2,81900, 개인,,서울특별시,서울특별시,계약확정,0,없음,여자,5,국민카드
217,66757780,렌탈,일반계약,홈쇼핑/방송,2019-07-06,60,카드이체,DES-1,96900, 개인,42,서울특별시,서울특별시,계약확정,0,없음,남자,3,삼성카드
218,66758781,렌탈,프로모션계약,대형마트E,2020-02-03,60,CMS,DES-1,96900, 개인,68,서울특별시,서울특별시,계약확정,0,없음,여자,1,신한은행
219,66757037,렌탈,패키지계약,영업방판,2019-03-26,60,CMS,DES-1,98400, 개인,53,서울특별시,서울특별시,계약확정,0,없음,남자,1,우리은행
220,66757037,렌탈,패키지계약,영업방판,2019-01-01,60,CMS,DES-2,89400, 개인,53,서울특별시,서울특별시,계약확정,0,없음,남자,1,우리은행
221,25742940,렌탈,일반계약,영업방판,2019-02-20,60,CMS,DES-1,124200, 사업자,50,서울특별시,서울특별시,계약확정,0,없음,여자,,우리은행
222,66180881,렌탈,교체계약,영업방판,2019-01-01,60,CMS,DES-1,96900, 개인,44,서울특별시,서울특별시,계약확정,0,없음,여자,1,농협중앙회
223,66758019,렌탈,프로모션계약,영업방판,2019-01-03,60,카드이체,DES-1,105900, 개인,50,서울특별시,서울특별시,계약확정,0,없음,여자,6,BC카드
224,66758019,렌탈,일반계약,영업방판,2019-07-20,60,카드이체,DES-3A,102900, 개인,50,서울특별시,서울특별시,계약확정,0,없음,여자,6,BC카드
225,66758756,렌탈,일반계약,영업방판,2019-09-03,60,CMS,DES-1,87900, 개인,64,서울특별시,서울특별시,계약확정,0,없음,남자,6,기업은행
226,66756981,렌탈,패키지계약,홈쇼핑/방송,2019-01-01,60,카드이체,DES-1,81900, 개인,46,서울특별시,서울특별시,계약확정,0,없음,여자,6,롯데카드
227,66756981,렌탈,패키지계약,홈쇼핑/방송,2019-08-24,60,카드이체,DES-2,81900, 개인,46,서울특별시,서울특별시,계약확정,0,없음,여자,6,롯데카드
228,66758912,렌탈,프로모션계약,영업방판,2020-03-24,60,카드이체,DES-1,105900, 개인,46,서울특별시,서울특별시,계약확정,0,없음,남자,1,롯데카드
229,66331824,렌탈,일반계약,영업방판,2019-01-11,60,CMS,DES-1,96900, 개인,50,서울특별시,서울특별시,계약확정,0,없음,여자,9,신한은행
230,66758558,렌탈,패키지계약,홈쇼핑/방송,2019-03-29,60,CMS,DES-1,81900, 개인,55,서울특별시,서울특별시,계약확정,0,없음,여자,7,국민은행
231,66758558,렌탈,패키지계약,홈쇼핑/방송,2019-04-30,60,CMS,DES-2,81900, 개인,55,서울특별시,서울특별시,계약확정,0,없음,여자,7,국민은행
232,66423271,멤버십,멤버십3유형,재계약,2019-07-23,12,CMS,DES-1,66900, 개인,40,충청도,충청도,계약확정,0,없음,여자,3,농협중앙회
233,66758193,렌탈,일반계약,영업방판,2019-01-06,36,카드이체,DES-2,102900, 개인,54,충청도,충청도,계약확정,0,없음,남자,6,롯데카드
234,66758193,렌탈,프로모션계약,영업방판,2019-05-08,39,카드이체,MMC,185700, 개인,54,충청도,충청도,계약확정,0,없음,남자,6,롯데카드
235,66758062,렌탈,프로모션계약,전단홍보,2019-01-01,60,CMS,DES-1,105900, 개인,61,충청도,충청도,계약확정,0,없음,여자,8,농협회원조합
236,66758539,렌탈,일반계약,영업방판,2019-01-01,60,CMS,DES-1,96900, 개인,64,경상도,대구광역시,계약확정,0,없음,남자,2,국민은행
237,66423638,멤버십,멤버십3유형,재계약,2019-01-01,12,CMS,DES-1,66900, 개인,71,경상도,대구광역시,해약확정,0,없음,남자,4,농협회원조합
238,25742824,렌탈,일반계약,영업방판,2019-01-11,60,CMS,DES-1,96900, 사업자,59,충청도,충청도,계약확정,0,없음,여자,,씨티은행
239,66419693,렌탈,교체계약,영업방판,2019-04-02,60,CMS,DES-1,96900, 개인,43,충청도,충청도,계약확정,0,없음,여자,,농협회원조합
240,66758980,렌탈,패키지계약,홈쇼핑/방송,2019-04-02,60,카드이체,DES-1,81900, 개인,52,충청도,충청도,계약확정,0,없음,여자,2,현대카드
241,66758980,렌탈,패키지계약,홈쇼핑/방송,2020-06-02,60,카드이체,DES-2,81900, 개인,52,충청도,충청도,계약확정,0,없음,여자,2,현대카드
242,66758497,렌탈,일반계약,홈쇼핑/방송,2019-01-31,60,카드이체,DES-1,96900, 개인,42,충청도,충청도,계약확정,0,없음,여자,2,국민카드
243,66758754,렌탈,일반계약,홈쇼핑/방송,2019-02-12,60,CMS,DES-1,96900, 개인,44,충청도,대전광역시,계약확정,0,없음,여자,7,하나은행
244,66423757,멤버십,멤버십3유형,재계약,2019-02-04,12,CMS,DES-1,66900, 개인,46,충청도,대전광역시,계약확정,0,없음,남자,4,하나은행
245,66757445,렌탈,프로모션계약,홈쇼핑/방송,2019-03-31,60,카드이체,DES-1,96900, 개인,54,충청도,대전광역시,계약확정,0,없음,여자,1,롯데카드
246,66422385,렌탈,교체계약,영업방판,2019-05-31,60,CMS,DES-1,96900, 개인,62,서울특별시,서울특별시,계약확정,0,없음,남자,7,우체국
247,66758673,렌탈,패키지계약,홈쇼핑/방송,2019-08-02,60,카드이체,DES-1,81900, 개인,44,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
248,66758673,렌탈,패키지계약,홈쇼핑/방송,2019-10-04,60,카드이체,DES-2,81900, 개인,44,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
249,66753980,렌탈,프로모션계약,홈쇼핑/방송,2019-10-22,60,CMS,DES-1,105900, 개인,57,서울특별시,서울특별시,계약확정,0,없음,여자,1,하나은행
250,66512784,렌탈,프로모션계약,영업방판,2020-02-19,60,CMS,DES-3A,90900, 개인,58,서울특별시,서울특별시,계약확정,0,없음,여자,1,국민은행
251,66601172,렌탈,일반계약,영업방판,2020-04-06,60,카드이체,DES-1,96900, 개인,,충청도,대전광역시,계약확정,0,없음,여자,4,삼성카드
252,66758077,렌탈,프로모션계약,영업방판,2019-04-10,60,CMS,DES-2,90900, 개인,46,충청도,대전광역시,계약확정,0,없음,여자,1,신한은행
253,66182028,렌탈,일반계약,홈쇼핑/방송,2019-02-21,60,CMS,DES-1,96900, 개인,46,경기도,인천광역시,계약확정,0,없음,여자,1,국민은행
254,66423840,멤버십,멤버십3유형,재계약,2019-04-10,12,CMS,DES-2,55200, 개인,58,전라도,광주광역시,계약확정,0,없음,여자,1,농협회원조합
255,66423020,렌탈,교체계약,영업방판,2019-04-11,60,CMS,DES-1,96900, 개인,65,경상도,울산광역시,계약확정,0,없음,남자,3,외환은행
256,66758519,렌탈,프로모션계약,영업방판,2019-04-24,60,카드이체,DES-2,90900, 개인,43,경상도,대구광역시,계약확정,0,없음,여자,1,롯데카드
257,25872371,렌탈,일반계약,영업방판,2019-04-24,60,CMS,DES-1,96900, 사업자,60,서울특별시,서울특별시,계약확정,0,없음,여자,,국민은행
258,66758735,렌탈,패키지계약,홈쇼핑/방송,2019-06-29,60,CMS,DES-1,81900, 개인,35,서울특별시,서울특별시,계약확정,0,없음,남자,8,국민은행
259,66758735,렌탈,패키지계약,홈쇼핑/방송,2019-09-10,60,CMS,DES-2,81900, 개인,35,서울특별시,서울특별시,계약확정,0,없음,남자,8,국민은행
260,66718199,렌탈,프로모션계약,영업방판,2019-10-30,60,CMS,DES-1,105900, 개인,60,경상도,부산광역시,계약확정,0,없음,여자,3,부산은행
261,66757370,렌탈,프로모션계약,홈쇼핑/인터넷,2019-12-14,60,CMS,DES-1,105900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,여자,7,BC카드
262,66758096,렌탈,일반계약,영업방판,2020-01-10,60,카드이체,DES-1,87900, 개인,45,서울특별시,서울특별시,계약확정,0,없음,여자,2,롯데카드
263,66620108,렌탈,프로모션계약,영업방판,2020-02-07,60,CMS,DES-2,90900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,남자,4,우리은행
264,25742691,렌탈,일반계약,홈쇼핑/방송,2019-01-01,60,CMS,DES-1,96900, 사업자,,서울특별시,서울특별시,계약확정,0,없음,여자,,하나은행
265,66758847,렌탈,일반계약,영업방판,2019-02-25,60,카드이체,DES-1,87900, 개인,38,서울특별시,서울특별시,계약확정,0,없음,여자,5,신한카드
266,66758133,렌탈,패키지계약,홈쇼핑/방송,2019-07-01,60,카드이체,DES-1,81900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
267,66758133,렌탈,패키지계약,홈쇼핑/방송,2019-01-01,60,카드이체,DES-2,81900, 개인,51,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
268,66635702,렌탈,프로모션계약,영업방판,2019-01-03,60,CMS,DES-3A,90900, 개인,,서울특별시,서울특별시,계약확정,0,없음,여자,2,삼성카드
269,66423575,멤버십,멤버십3유형,재계약,2019-02-25,12,CMS,DES-1,66900, 개인,40,강원도,강원도,계약확정,0,없음,남자,7,국민은행
270,25742718,렌탈,일반계약,영업방판,2019-01-02,60,CMS,DES-1,96900, 사업자,,서울특별시,서울특별시,계약확정,0,없음,여자,,신한은행
271,66758469,렌탈,패키지계약,대형마트E,2019-02-11,60,카드이체,DES-1,104400, 개인,41,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
272,66758469,렌탈,패키지계약,대형마트E,2019-03-31,60,카드이체,DES-2,89400, 개인,41,서울특별시,서울특별시,계약확정,0,없음,여자,1,롯데카드
273,66758700,렌탈,교체계약,영업방판,2019-03-29,60,카드이체,DES-1,102900, 개인,74,서울특별시,서울특별시,계약확정,0,없음,여자,2,국민카드
274,66758670,렌탈,패키지계약,홈쇼핑/방송,2019-06-24,60,CMS,DES-1,81900, 개인,57,전라도,전라도,계약확정,1,있음,여자,8,신협중앙회
275,66758670,렌탈,패키지계약,홈쇼핑/방송,2019-08-29,60,CMS,DES-2,81900, 개인,57,전라도,전라도,계약확정,1,있음,여자,8,신협중앙회
