결제수단,배송번호,배송시작일,배송완료일,상품구매금액,상품번호,수량,주문경로,주문일
무통장입금,D-20180928-0000349-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,0,1243,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000378-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,184140,46,2,PC쇼핑몰,20180928
무통장입금,D-20180928-0000378-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1243,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000383-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,217140,1190,1,모바일웹,20180928
"적립금,카드",D-20180928-0000396-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,82170,1071,1,모바일웹,20180928
"적립금,카드",D-20180928-0000396-01,2018-09-28 오후 9:27,2018-10-02 오전 5:32,88110,1181,1,모바일웹,20180928
"적립금,카드",D-20180928-0000396-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,0,355,1,모바일웹,20180928
카드,D-20180928-0000409-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,11290,1269,1,모바일웹,20180928
카드,D-20180928-0000409-01,2018-09-28 오후 9:27,2018-10-02 오전 5:32,16150,1270,1,모바일웹,20180928
무통장입금,D-20180928-0000412-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,71450,1077,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000412-00,2018-09-28 오후 9:27,2018-10-02 오전 5:32,0,352,1,PC쇼핑몰,20180928
"쿠폰,카드",D-20180928-0000426-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,90970,931,1,모바일웹,20180928
"쿠폰,카드",D-20180928-0000426-01,2018-10-02 오후 1:02,2018-10-06 오전 5:32,100870,937,1,모바일웹,20180928
"쿠폰,카드",D-20180928-0000426-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,0,1238,1,모바일웹,20180928
무통장입금,D-20180928-0000430-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,124250,90,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000430-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000465-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,175230,455,3,PC쇼핑몰,20180928
무통장입금,D-20180928-0000465-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000485-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,16150,1266,1,모바일웹,20180928
무통장입금,D-20180918-0000622-01,2018-09-28 오후 9:27,2018-10-02 오전 5:32,196020,1036,2,PC쇼핑몰,20180918
무통장입금,D-20180928-0000509-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,11660,1268,1,모바일웹,20180928
카드,D-20180928-0000511-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,54120,1085,1,PC쇼핑몰,20180928
카드,D-20180928-0000511-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1237,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000528-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,98010,1036,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000528-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000531-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,76400,608,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000531-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20180928
카드,D-20180928-0000553-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,202620,442,1,PC쇼핑몰,20180928
카드,D-20180928-0000553-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1209,1,PC쇼핑몰,20180928
카드,D-20180928-0000562-01,2018-10-02 오전 8:54,2018-10-07 오후 11:34,51810,392,1,네이버 페이,20180928
실시간계좌이체,D-20180928-0000573-01,2018-10-02 오전 8:54,2018-10-10 오전 2:44,93720,1123,1,네이버 페이,20180928
"예치금,무통장입금",D-20180928-0000585-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,68970,38,1,PC쇼핑몰,20180928
"예치금,무통장입금",D-20180928-0000585-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,352,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000597-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,169620,1035,2,PC쇼핑몰,20180928
무통장입금,D-20180928-0000597-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,355,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000618-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,71450,1077,1,모바일웹,20180928
무통장입금,D-20180928-0000618-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180928
"적립금,카드",D-20180928-0000623-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,132500,92,1,PC쇼핑몰,20180928
"적립금,카드",D-20180928-0000623-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,372750,90,3,PC쇼핑몰,20180928
"적립금,카드",D-20180928-0000623-02,2018-10-02 오전 8:54,2018-10-06 오전 5:32,833140,88,7,PC쇼핑몰,20180928
"적립금,카드",D-20180928-0000623-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180928
카드,D-20180928-0000638-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,140750,94,1,모바일웹,20180928
카드,D-20180928-0000638-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180928
"적립금,카드",D-20180928-0000640-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,82170,1071,1,PC쇼핑몰,20180928
"적립금,카드",D-20180928-0000640-01,2018-10-01 오후 6:09,2018-10-05 오전 5:32,108240,1085,2,PC쇼핑몰,20180928
"적립금,카드",D-20180928-0000640-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1238,1,PC쇼핑몰,20180928
카드,D-20180928-0000653-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,52250,482,1,PC쇼핑몰,20180928
카드,D-20180928-0000653-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,PC쇼핑몰,20180928
무통장입금,D-20180929-0000016-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,71450,1077,1,모바일웹,20180929
무통장입금,D-20180929-0000016-01,2018-10-01 오후 6:09,2018-10-05 오전 5:32,134640,1282,2,모바일웹,20180929
무통장입금,D-20180929-0000016-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1238,1,모바일웹,20180929
"쿠폰,무통장입금",D-20180929-0000027-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,116820,455,2,모바일웹,20180929
"쿠폰,무통장입금",D-20180929-0000027-01,2018-10-01 오후 6:09,2018-10-05 오전 5:32,78870,44,1,모바일웹,20180929
"쿠폰,무통장입금",D-20180929-0000027-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1238,1,모바일웹,20180929
"쿠폰,카드",D-20180929-0000036-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,22110,217,1,모바일웹,20180929
"쿠폰,카드",D-20180929-0000036-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,61710,393,1,모바일웹,20180929
"쿠폰,카드",D-20180929-0000036-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,모바일웹,20180929
카드,D-20180929-0000042-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,87120,188,1,모바일웹,20180929
카드,D-20180929-0000042-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,모바일웹,20180929
카드,D-20180929-0000058-01,2018-10-02 오전 8:54,2018-10-04 오후 3:42,71450,1077,1,네이버 페이,20180929
카드,D-20180929-0000060-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,87120,188,1,PC쇼핑몰,20180929
카드,D-20180929-0000060-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20180929
카드,D-20180929-0000078-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,157740,603,2,PC쇼핑몰,20180929
카드,D-20180929-0000078-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180929
무통장입금,D-20180929-0000088-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,58410,455,1,모바일웹,20180929
무통장입금,D-20180929-0000088-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180929
무통장입금,D-20180929-0000113-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,83050,962,1,모바일웹,20180929
무통장입금,D-20180929-0000113-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180929
카드,D-20180929-0000122-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,151470,78,1,모바일웹,20180929
카드,D-20180929-0000146-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,56760,172,1,모바일웹,20180929
카드,D-20180929-0000146-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,132500,92,1,모바일웹,20180929
카드,D-20180929-0000146-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,모바일웹,20180929
카드,D-20180930-0000015-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,51810,248,1,모바일웹,20180930
카드,D-20180930-0000015-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180930
카드,D-20180930-0000059-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,68970,38,1,모바일웹,20180930
카드,D-20180930-0000059-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,124250,90,1,모바일웹,20180930
카드,D-20180930-0000059-02,2018-10-02 오전 8:54,2018-10-06 오전 5:32,132500,92,1,모바일웹,20180930
카드,D-20180930-0000059-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1238,1,모바일웹,20180930
카드,D-20180930-0000158-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,75570,437,1,PC쇼핑몰,20180930
카드,D-20180930-0000158-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1237,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000164-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,132500,92,1,모바일웹,20180930
무통장입금,D-20180930-0000164-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180930
카드,D-20180930-0000176-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,84810,1035,1,모바일웹,20180930
카드,D-20180930-0000176-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1209,1,모바일웹,20180930
무통장입금,D-20180930-0000189-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,76400,608,1,모바일웹,20180930
무통장입금,D-20180930-0000189-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1209,1,모바일웹,20180930
"적립금,무통장입금",D-20180930-0000193-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,140750,94,1,모바일웹,20180930
"적립금,무통장입금",D-20180930-0000193-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180930
무통장입금,D-20180930-0000208-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,PC쇼핑몰,20180930
실시간계좌이체,D-20180930-0000213-01,2018-10-02 오전 8:54,2018-10-10 오전 6:22,140750,94,1,네이버 페이,20180930
카드,D-20180930-0000240-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,98010,1036,1,PC쇼핑몰,20180930
카드,D-20180930-0000240-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,84810,1035,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000251-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,54120,1085,1,모바일웹,20180930
무통장입금,D-20180930-0000251-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,1237,1,모바일웹,20180930
카드,D-20180930-0000240-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,584,1,PC쇼핑몰,20180930
"적립금,카드",D-20180930-0000264-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,169620,1035,2,PC쇼핑몰,20180930
"적립금,카드",D-20180930-0000264-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180930
카드,D-20180930-0000277-01,2018-10-02 오전 8:56,2018-10-05 오후 6:22,140750,94,1,네이버 페이,20180930
무통장입금,D-20180930-0000285-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,236610,603,3,PC쇼핑몰,20180930
무통장입금,D-20180930-0000285-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180930
카드,D-20180930-0000292-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,67320,1282,1,PC쇼핑몰,20180930
카드,D-20180930-0000292-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,352,1,PC쇼핑몰,20180930
"적립금,카드",D-20180930-0000315-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,169620,1035,2,모바일웹,20180930
"적립금,카드",D-20180930-0000315-01,2018-10-02 오전 8:50,2018-10-06 오전 5:32,116820,1167,1,모바일웹,20180930
"적립금,카드",D-20180930-0000315-02,2018-10-02 오후 1:02,2018-10-06 오전 5:32,107910,1059,1,모바일웹,20180930
"적립금,카드",D-20180930-0000315-03,2018-10-02 오전 8:54,2018-10-06 오전 5:32,94710,1058,1,모바일웹,20180930
"적립금,카드",D-20180930-0000315-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1209,1,모바일웹,20180930
카드,D-20180930-0000323-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,149820,1277,1,모바일웹,20180930
카드,D-20180930-0000323-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,33870,1265,3,모바일웹,20180930
카드,D-20180930-0000323-02,2018-10-02 오전 8:54,2018-10-06 오전 5:32,58410,455,1,모바일웹,20180930
카드,D-20180930-0000323-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,모바일웹,20180930
무통장입금,D-20180930-0000208-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,56760,172,1,PC쇼핑몰,20180930
"카드,무통장입금",D-20180922-0000067-01,2018-10-12 오전 8:58,2018-10-16 오전 5:32,120780,1224,1,PC쇼핑몰,20180922
무통장입금,D-20180928-0000088-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,69850,951,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000088-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000129-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,199100,1024,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000129-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,0,1243,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000609-00,2018-10-05 오전 9:14,2018-10-09 오전 5:32,235620,1192,1,PC쇼핑몰,20180928
무통장입금,D-20180928-0000609-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1243,1,PC쇼핑몰,20180928
무통장입금,D-20180929-0000099-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,71450,1077,1,PC쇼핑몰,20180929
무통장입금,D-20180929-0000099-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,0,1237,1,PC쇼핑몰,20180929
무통장입금,D-20180929-0000108-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,76400,608,1,PC쇼핑몰,20180929
무통장입금,D-20180929-0000108-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20180929
"예치금,적립금,무통장입금",D-20180930-0000025-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,285800,1077,4,모바일웹,20180930
"예치금,적립금,무통장입금",D-20180930-0000025-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,0,1209,1,모바일웹,20180930
무통장입금,D-20180930-0000229-00,2018-10-05 오전 9:14,2018-10-09 오전 5:32,101310,1055,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000229-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,84810,1035,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000229-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000239-00,2018-10-02 오후 5:51,2018-10-06 오전 5:32,69850,951,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000239-01,2018-10-02 오후 5:51,2018-10-06 오전 5:32,83050,962,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000239-00,2018-10-02 오후 5:51,2018-10-06 오전 5:32,0,355,1,PC쇼핑몰,20180930
무통장입금,D-20180930-0000305-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,78870,44,1,모바일웹,20180930
무통장입금,D-20180930-0000305-00,2018-10-01 오후 6:09,2018-10-05 오전 5:32,0,352,1,모바일웹,20180930
"예치금,휴대폰",D-20181001-0000011-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,32300,1270,2,모바일웹,20181001
실시간계좌이체,D-20181001-0000036-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,11660,1272,1,PC쇼핑몰,20181001
실시간계좌이체,D-20181001-0000036-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,13910,1271,1,PC쇼핑몰,20181001
실시간계좌이체,D-20181001-0000036-02,2018-10-02 오후 1:02,2018-10-06 오전 5:32,87120,184,1,PC쇼핑몰,20181001
실시간계좌이체,D-20181001-0000036-03,2018-10-02 오전 8:54,2018-10-06 오전 5:32,78870,603,1,PC쇼핑몰,20181001
실시간계좌이체,D-20181001-0000036-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20181001
카드,D-20181001-0000048-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,88110,440,1,모바일웹,20181001
카드,D-20181001-0000048-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,모바일웹,20181001
무통장입금,D-20181001-0000056-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,58410,455,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000056-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,92070,46,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000056-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000068-00,2018-10-05 오전 9:14,2018-10-09 오전 5:32,101310,1055,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000068-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,169620,1035,2,PC쇼핑몰,20181001
무통장입금,D-20181001-0000068-02,2018-10-02 오전 8:54,2018-10-06 오전 5:32,196020,1036,2,PC쇼핑몰,20181001
무통장입금,D-20181001-0000068-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20181001
"적립금,무통장입금",D-20181001-0000071-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,260370,451,3,PC쇼핑몰,20181001
"적립금,무통장입금",D-20181001-0000071-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,92070,46,1,PC쇼핑몰,20181001
"적립금,무통장입금",D-20181001-0000071-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000083-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,98010,1036,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000083-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000091-00,2018-10-02 오후 1:02,2018-10-06 오전 5:32,69850,951,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000091-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1237,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000109-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,72270,378,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000109-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000112-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,305600,608,4,PC쇼핑몰,20181001
무통장입금,D-20181001-0000112-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,355,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000129-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,98010,1036,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000129-01,2018-10-02 오전 8:54,2018-10-06 오전 5:32,84810,1035,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000129-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1238,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000132-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,70620,42,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000132-00,2018-10-02 오후 5:51,2018-10-06 오전 5:32,0,352,1,PC쇼핑몰,20181001
휴대폰,D-20181001-0000161-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,175230,455,3,모바일웹,20181001
무통장입금,D-20181001-0000174-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,51810,248,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000174-01,2018-10-02 오후 1:02,2018-10-06 오전 5:32,83050,966,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000174-02,2018-10-02 오후 1:02,2018-10-06 오전 5:32,69850,951,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000174-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,0,1243,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000188-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,22110,219,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000188-01,2018-10-02 오후 6:31,2018-10-06 오전 5:32,55110,388,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000188-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,0,1209,1,PC쇼핑몰,20181001
무통장입금,D-20181001-0000198-01,2018-10-02 오전 8:56,2018-10-06 오후 6:04,78870,603,1,네이버 페이,20181001
"적립금,무통장입금",D-20181001-0000205-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,58410,455,1,모바일웹,20181001
"적립금,무통장입금",D-20181001-0000205-00,2018-10-02 오후 6:31,2018-10-06 오전 5:32,0,1237,1,모바일웹,20181001
무통장입금,D-20181001-0000211-00,2018-10-02 오전 8:54,2018-10-06 오전 5:32,154440,379,2,모바일웹,20181001
